,0
symbol,YTRA
price,1.4
beta,1.62729
volAvg,656941
mktCap,84000136
lastDiv,0.0
range,0.543-3.82
changes,0.1
companyName,Yatra Online Inc
currency,INR
cik,0001516899
isin,KYG983381099
cusip,G98338109
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Travel Services
website,https://www.yatra.com/
description,"Yatra Online, Inc. engages in the business of selling travel products and solutions. The company is headquartered in Gurgaon, Haryana and currently employs 2,343 full-time employees. The firm provides travel services to corporate and consumers. Through its Website and mobile applications and other associated platforms, leisure and business travelers can explore, research, compare prices and book a wide range of services catering to their travel needs. The company operates through two segments: Air Ticketing and Hotels and Packages. Its services include domestic and international air ticketing on Indian and international airlines, as well as bus ticketing, rail ticketing, cab bookings and ancillary services within India. The company also provide access through its platform to hotels, homestays and other accommodations. Its applications include Yatra, Yatra Mini, Yatra Web Check-In, Yatra Corporate, Travelguru HomeStay and Yatra Hoteliers DESTranet. Its holiday packages offerings consist of both fixed departure and customized holiday packages."
ceo,Mr. Dhruv Shringi
sector,Consumer Cyclical
country,IN
fullTimeEmployees,2343
phone,6508435214
address,"1101-3, Tower B, 11Th Floor, Unitech Cyber Park-Sector 39"
city,Gurgaon
state,HARYANA
zip,122002
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/YTRA.png
ipoDate,2016-12-19
defaultImage,False
