,0
symbol,ICON
price,0.7697
beta,2.2147
volAvg,759218
mktCap,9128103
lastDiv,0.0
range,0.51-1.92
changes,-0.0002
companyName,Iconix Brand Group Inc
currency,USD
cik,0000857737
isin,US4510553054
cusip,451055305
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Apparel Manufacturing
website,http://www.iconixbrand.com/
description,"Iconix Brand Group, Inc. engages in the ownership, licensing, management, and marketing of a portfolio of consumer brands. The company is headquartered in New York, New York and currently employs 122 full-time employees. As of December 31, 2016, the Company owned a portfolio of over 30 global consumer brands across women's, men's, and home categories. The firm operates through segments: men's, women's, home and international. The firm's brand portfolio includes brands, such as Candie's, Bongo, Joe Boxer, Rampage, Mudd, London Fog, Mossimo, Ocean Pacific/OP, Danskin/Danskin Now, Rocawear/Roc Nation, Cannon, Royal Velvet, Fieldcrest, Charisma, Starter, Waverly, Ecko Unltd/Mark Ecko Cut & Sew, Zoo York, Sharper Image, Umbro, Lee Cooper and Artful Dodger, and interests in Material Girl, Ed Hardy, Truth or Dare, Modern Amusement, Buffalo, Nick Graham Hydraulic and PONY brands. The company operates in various geographic regions, including the United States, Japan and Other (which principally represent Latin America and Europe)."
ceo,Mr. Robert Galvin
sector,Consumer Cyclical
country,US
fullTimeEmployees,118
phone,12127300030
address,1450 Broadway Frnt 4
city,New York City
state,NEW YORK
zip,10018
dcfDiff,-473.98
dcf,6.28287
image,https://financialmodelingprep.com/image-stock/ICON.png
ipoDate,2006-11-22
defaultImage,False
