,0
symbol,HWKN
price,51.27
beta,0.92078
volAvg,48504
mktCap,547081660
lastDiv,1.1620000000000001
range,26.82-59.89
changes,-0.58
companyName,Hawkins Inc
currency,USD
cik,0000046250
isin,US4202611095
cusip,420261109
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Specialty Chemicals
website,https://www.hawkinsinc.com/
description,"Hawkins, Inc. engaged in the distribution, blending, and manufacture of chemicals and specialty ingredients for a wide variety of industries. The company is headquartered in Roseville, Minnesota and currently employs 657 full-time employees. The firm conducts its business in three segments: Industrial, Water Treatment, and Health and Nutrition. Its Industrial segment is engaged in providing industrial chemicals, products and services to various industries, such as agriculture, chemical processing, electronics and energy. Its Water Treatment segment is engaged in providing chemicals, equipment and solutions for potable water, municipal and industrial wastewater, industrial process water and non-residential swimming pool water. The Health and Nutrition segment is engaged in providing ingredient distribution, processing and formulation solutions to manufacturers of nutraceutical, functional food and beverage, personal care, dietary supplement and other nutritional food, and health and wellness products."
ceo,Mr. Patrick Hawkins
sector,Basic Materials
country,US
fullTimeEmployees,656
phone,16123316910
address,2381 Rosegate
city,Roseville
state,MINNESOTA
zip,55113
dcfDiff,60.71
dcf,52.5014
image,https://financialmodelingprep.com/image-stock/HWKN.png
ipoDate,1980-03-18
defaultImage,False
