,0
symbol,XYF
price,0.7101
beta,0.0
volAvg,474169
mktCap,113977432
lastDiv,0.0
range,0.47-2.17
changes,-0.0296
companyName,X Financial
currency,CNY
cik,0001725033
isin,US98372W1036
cusip,98372W103
exchange,NYSE
exchangeShortName,NYSE
industry,Credit Services
website,https://www.xiaoyinggroup.com/
description,"X Financial engages in the development and provision of technology platform for personal finance services. The company is headquartered in Shenzhen, Guangdong and currently employs 744 full-time employees. The Company’s products primarily include Xiaoying Card Loan and Xiaoying Preferred Loan. The firm is also engaged in the provision of investment opportunities to investors through its wealth management platform, Xiaoying Wealth Management. The Company’s WinSAFE risk control system builds risk profiles of its prospective borrowers upon data from credit information providers."
ceo,Mr. Yue Tang
sector,Financial Services
country,CN
fullTimeEmployees,693
phone,86075586282977
address,
city,Shenzhen
state,GUANGDONG
zip,518067
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/XYF.png
ipoDate,2018-09-19
defaultImage,False
