,0
symbol,ASUR
price,7.05
beta,1.18747
volAvg,96353
mktCap,112146472
lastDiv,0.0
range,4.3-9.18
changes,-0.15
companyName,Asure Software Inc
currency,USD
cik,0000884144
isin,US04649U1025
cusip,04649U102
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Software Application
website,http://www.asuresoftware.com/
description,"Asure Software, Inc. engages in the provision of workforce management software solutions and services. The company is headquartered in Austin, Texas and currently employs 564 full-time employees. The Company’s cloud platforms enable clients worldwide to manage their people in a mobile, digital, multi-generational, and global landscape. Its offerings include an HCM platform, time and attendance, talent management, employee benefits, benefits administration, and payroll and tax. Its small and midsize (SMB) HCM Channel product, Evolution HCM, allows users to handle clients of all size and complexity levels."
ceo,Mr. Patrick Goepel
sector,Technology
country,US
fullTimeEmployees,423
phone,15124372700
address,3700 N Capital of Texas Hwy Ste 350
city,Austin
state,TEXAS
zip,78746
dcfDiff,-6.53
dcf,10.4084
image,https://financialmodelingprep.com/image-stock/ASUR.png
ipoDate,1992-04-07
defaultImage,False
