,0
symbol,GIGM
price,2.77
beta,0.14408
volAvg,23033
mktCap,30614594
lastDiv,0.0
range,1.91-3.75
changes,-0.04
companyName,Giga Media Ltd
currency,USD
cik,0001105101
isin,SG9999014831
cusip,Y2711Y112
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Electronic Gaming & Multimedia
website,http://www.gigamedia.com
description,"GigaMedia Ltd. engages in the provision of digital entertainment services. The company is headquartered in Taipei, Taipei and currently employs 251 full-time employees. The firm operates through two segments: Asian online game and service, and cloud service business. The firm has online game operations in Taiwan, Hong Kong and Macau and a cloud computing software and services business based in Taipei. In online games, the Company owns and operates FunTown, an online game portal in Taiwan and Hong Kong. In cloud computing, it owns and operates GigaCloud, a provider of cloud computing solutions and related services focused on the cloud services market for small and medium-sized enterprises (SMEs) in Taiwan. FunTown is focused on the mobile and browser-based casual games and social casino games markets in Asia. The firm's FunTown platform provides various online game services, which include Player Clubs, Tournaments, Avatars, Friends and Family Messenger, Social Networking, Customer Services and Other Platforms."
ceo,Mr. James Huang
sector,Communication Services
country,TW
fullTimeEmployees,136
phone,2886226568000
address,"8th Floor, No.22, Lane 407, Section 2, Tiding Boulevard, Neihu District"
city,Taipei City
state,TAIPEI
zip,114
dcfDiff,-5.55
dcf,8.34314
image,https://financialmodelingprep.com/image-stock/GIGM.jpg
ipoDate,2000-02-17
defaultImage,True
