,0
symbol,EVM
price,11.6
beta,0.19064
volAvg,34270
mktCap,289933888
lastDiv,0.5055
range,8.87-12.05
changes,0.0
companyName,Eaton Vance California Municipal Bond Fund
currency,USD
cik,
isin,US27828A1007
cusip,27828A100
exchange,NYSE American
exchangeShortName,AMEX
industry,Asset Management
website,https://funds.eatonvance.com/California-Municipal-Bond-Fund-EVM.php
description,"Eaton Vance California Municipal Bond Fund is a non-diversified, closed-end management investment company. The Fund's investment objective is to provide current income exempt from federal income tax, including alternative minimum tax (AMT) and California personal income tax. The Funds may invest in residual interest bonds, also referred to as inverse floating rate securities, whereby it may sell a variable or fixed rate bond for cash to a Special-Purpose Vehicle (the SPV), while at the same time, buying a residual interest in the assets and cash flows of the SPV. The Fund invests primarily in debt securities issued by California municipalities. The Fund's investment portfolio includes various sectors, such as water and sewer, healthcare-acute, education, insured escrowed, insured public power and special tax. Eaton Vance Management is the investment advisor for the Fund."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,16174828260
address,2 International Pl
city,
state,COLOMBIA
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/EVM.jpg
ipoDate,2002-08-28
defaultImage,True
