,0
symbol,EGHT
price,18.73
beta,0.82632
volAvg,1261170
mktCap,1991392260
lastDiv,0.0
range,10.7-21.57
changes,-0.02
companyName,8x8 Inc
currency,USD
cik,0001023731
isin,US2829141009
cusip,282914100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Software Application
website,http://www.8x8.com/
description,"8x8, Inc. engages in the provision of enterprise communication solutions. The company is headquartered in San Jose, California and currently employs 1,497 full-time employees. The firm's solutions are delivered through Software as a Service (SaaS) business model. Its segments include Americas and Europe. Its software platform brings together cloud, mobile, collaboration, video and data science technologies. Through a combination of open application program interface (API) and pre-built integrations, its solutions leverage critical customer context from internal data systems and customer relationship management (CRM) systems. Its software product, branded as 8x8 Virtual Office, delivers voice as a service across the world. 8x8 Virtual Office enables a customer to use a single business phone number to place and receive calls from any supported device. The company provides software to enable a multi-channel contact center under the 8x8 Virtual Contact Center brand. Its Virtual Office Meetings software solution is a tool for teams within the enterprise to meet and collaborate on a shared project."
ceo,Mr. Vikram Verma
sector,Technology
country,US
fullTimeEmployees,1675
phone,14087271885
address,675 CREEKSIDE WAY
city,Campbell
state,CALIFORNIA
zip,95008
dcfDiff,-17.62
dcf,18.224
image,https://financialmodelingprep.com/image-stock/EGHT.png
ipoDate,1997-07-02
defaultImage,False
