,0
symbol,NSP
price,88.21
beta,1.68489
volAvg,280210
mktCap,3383215100
lastDiv,1.5000000000000002
range,22.59-95.78
changes,-0.51
companyName,Insperity Inc
currency,USD
cik,0001000753
isin,US45778Q1076
cusip,45778Q107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Staffing & Employment Services
website,http://www.insperity.com/
description,"Insperity, Inc. engages in the provision of human resources and business solutions. The company is headquartered in Kingwood, Texas and currently employs 3,200 full-time employees. The firm's HR services offerings are provided through its Workforce Optimization and Workforce Synchronization solutions (together, its professional employer organization (PEO) HR Outsourcing solutions), which encompass a range of human resources functions, including payroll and employment administration, employee benefits, workers' compensation, performance management and training and development services, along with its cloud-based human capital management platform, the Employee Service Center (ESC). In addition to its PEO HR Outsourcing solutions, it offers various other business performance solutions, including Human Capital Management, Time and Attendance, Performance Management, Organizational Planning, Recruiting Services, Employment Screening, Retirement Services and Insurance Services, which are offered through desktop applications and cloud-based delivery models."
ceo,Mr. Paul Sarvadi
sector,Industrials
country,US
fullTimeEmployees,3500
phone,17133588986
address,19001 Crescent Springs Dr
city,Kingwood
state,TEXAS
zip,77339
dcfDiff,-55.83
dcf,83.741
image,https://financialmodelingprep.com/image-stock/NSP.png
ipoDate,1997-01-29
defaultImage,False
