,0
symbol,WBA
price,42.71
beta,0.44687
volAvg,7123636
mktCap,37009666000
lastDiv,2.3095
range,33.36-62.88
changes,1.94
companyName,Walgreens Boots Alliance Inc
currency,USD
cik,0001618921
isin,US9314271084
cusip,931427108
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Pharmaceutical Retailers
website,http://www.walgreensbootsalliance.com/
description,"Walgreens Boots Alliance, Inc. engages in the provision of drug store services. The company is headquartered in Deerfield, Illinois and currently employs 232,000 full-time employees. The firm is a pharmacy-led health and wellbeing company. The firm operates through three segments: Retail Pharmacy USA, Retail Pharmacy International and Pharmaceutical Wholesale. The Retail Pharmacy USA segment consists of the Walgreen Co. (Walgreens) business, which includes the operation of retail drugstores, care clinics and providing specialty pharmacy services. The Retail Pharmacy International segment consists primarily of the Alliance Boots pharmacy-led health and beauty stores, optical practices and related contract manufacturing operations. The Pharmaceutical Wholesale segment consists of the Alliance Boots pharmaceutical wholesaling and distribution businesses. The firm's portfolio of retail and business brands includes Walgreens, Duane Reade, Boots and Alliance Healthcare, as well as global health and beauty product brands, including No7, Botanics, Liz Earle and Soap & Glory."
ceo,Mr. Stefano Pessina
sector,Healthcare
country,US
fullTimeEmployees,232000
phone,18473152500
address,108 Wilmot Rd
city,Deerfield
state,ILLINOIS
zip,60015
dcfDiff,-67.48
dcf,38.4977
image,https://financialmodelingprep.com/image-stock/WBA.png
ipoDate,2014-12-31
defaultImage,False
