,0
symbol,BEST
price,2.81
beta,1.349747
volAvg,2100356
mktCap,1102964220
lastDiv,0.0
range,2.46-6.54
changes,0.07
companyName,BEST Inc
currency,CNY
cik,0001709505
isin,US08653C1062
cusip,08653C106
exchange,NYSE
exchangeShortName,NYSE
industry,Trucking
website,http://www.best-inc.com/en/
description,"BEST, Inc. (China) is a holding company, which engages in the smart supply chain services. The company is headquartered in Hangzhou, Zhejiang and currently employs 8,325 full-time employees. The firm offers a cloud based platform, BEST Cloud which is integration of online and offline retail to offer delivery. The company provides technology-enabled solutions to its users. The Company’s service offerings include BEST supply chain management, BEST express, BEST freight, BEST store+, BEST global, BEST cargo and BEST Ucargo. BEST supply chain management offers its solutions in a range of categories, including: cloud OFCs, which offer warehouse management, in-warehouse processing and order fulfillment services to customers; transportation services, which provides transportation services and coordinate shipments to and from locations. The company offer transportation services from factories to consumers includes full truckload (FTL), less-than-truckload (LTL), regional distribution, intra-city distribution and other transportation services. BEST store+ offers a door-to-door integrated cross-border supply chain services."
ceo,Mr. Shoa-Ning Chou
sector,Industrials
country,CN
fullTimeEmployees,8423
phone,8657188995656
address,"2/F, Block A, Huaxing Modern Industry Park, No.18 Tan"
city,Hangzhou
state,ZHEJIANG
zip,310013
dcfDiff,
dcf,13.2391
image,https://financialmodelingprep.com/image-stock/BEST.jpg
ipoDate,2017-09-20
defaultImage,True
