,0
symbol,CAMT
price,18.57
beta,1.88356
volAvg,104036
mktCap,728155710
lastDiv,0.0
range,6.27-20.3
changes,-0.22
companyName,Camtek Ltd
currency,USD
cik,0001109138
isin,IL0010952641
cusip,M20791105
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Semiconductor Equipment & Materials
website,http://www.camtek.com/
description,"Camtek Ltd. manufactures metrology and inspection equipment, and provides software solutions serving the advanced packaging, memory, complementary metal-oxide-semiconductor image sensors, micro-electro mechanical systems radio frequency and other segments in the Semiconductors industry. The firm mainly serves the Advanced Packaging, Memory, Complementary Metal Oxide Semiconductor (CMOS) Image Sensors, Micro Electro Mechanical Sensor (MEMS), Radio Frequency (RF) and other segments in the mid end of the semiconductors industry. The firm has more than seven offices around the world and provides tailor-made solutions in line with customers' requirements. Camtek Ltd’s subsidiaries are: Camtek Europe SA, Camtek Korea Ltd, Camtek South East Asia Pte Ltd, Camtek USA Inc, Sela - Semiconductor Engineering Laboratories USA Inc, Camtek Japan Ltd and Sela Semiconductor Engineering Laboratories Ltd, among others."
ceo,Mr. Roy Porat
sector,Technology
country,IL
fullTimeEmployees,322
phone,97246048100
address,"Ramat Gavriel Ind. Zone, P.O.Box 544"
city,MIGDAL HAEMEQ
state,
zip,23150
dcfDiff,
dcf,19.868
image,https://financialmodelingprep.com/image-stock/CAMT.png
ipoDate,2000-07-28
defaultImage,False
