,0
symbol,VMD
price,8.47
beta,-0.529774
volAvg,248873
mktCap,332964192
lastDiv,0.0
range,2.44-11.98
changes,0.08
companyName,Viemed Healthcare Inc
currency,USD
cik,0001729149
isin,CA92663R1055
cusip,92663R105
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Medical Devices
website,https://www.viemed.com
description,"Viemed Healthcare, Inc. engages in the provision of home healthcare solutions. The company is headquartered in Lafayette, Louisiana. The firm is focused on education, nurture, and inspiration of its patients, through a effective home treatment model, that integrates easily into the processes of its referral partners.Its respiratory care practitioners deliver therapy, education and counseling to patients utilizing the effective technology, its Patient Care Coordinators work with hospitals, Accountable Care Organizations (ACO), Skilled Nursing Facilities and other referral sources to simplify the transitioning of patients from hospital to home."
ceo,Mr. Casey Hoyt
sector,Healthcare
country,US
fullTimeEmployees,418
phone,13375043802
address,625 E. KALISTE SALOOM RD.
city,Lafayette
state,LOUISIANA
zip,70508
dcfDiff,
dcf,9.856
image,https://financialmodelingprep.com/image-stock/VMD.png
ipoDate,2019-08-09
defaultImage,False
