,0
symbol,UNF
price,184.85
beta,0.94167
volAvg,73252
mktCap,3493184510
lastDiv,1.0
range,121.89-217.9
changes,1.58
companyName,UniFirst Corp
currency,USD
cik,0000717954
isin,US9047081040
cusip,904708104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Business Services
website,https://unifirst.com/
description,"UniFirst Corp. engages in the design, manufacture, personalization, rental, cleaning, delivery, and sale of a range of uniforms and protective clothing. The company is headquartered in Wilmington, Massachusetts and currently employs 14,000 full-time employees. The firm designs, manufactures, personalizes, rents, cleans, delivers, and sells a range of uniforms and protective clothing, including shirts, pants, jackets, coveralls, lab coats, smocks, aprons and specialized protective wear, such as flame resistant and high visibility garments. The company operates in six segments: the US Rental and Cleaning, Canadian Rental and Cleaning, Manufacturing (MFG), Specialty Garments Rental and Cleaning (Specialty Garments), First Aid and Corporate. The firm also rents and sells industrial wiping products, floor mats, facility service products and other non-garment items, and provides restroom and cleaning supplies and first aid cabinet services, and other safety supplies. The company also decontaminates and cleans work clothes, which has been exposed to radioactive materials and service special cleanroom protective wear and facilities."
ceo,Mr. Steven Sintros
sector,Industrials
country,US
fullTimeEmployees,14000
phone,19786588888
address,68 Jonspin Rd
city,Wilmington
state,MASSACHUSETTS
zip,01887
dcfDiff,
dcf,181.0
image,https://financialmodelingprep.com/image-stock/UNF.jpg
ipoDate,1950-10-24
defaultImage,True
