,0
symbol,SSRM
price,19.63
beta,1.08348
volAvg,1843644
mktCap,4316499500
lastDiv,0.0
range,9.0-25.32
changes,-0.15
companyName,SSR Mining Inc
currency,USD
cik,
isin,CA7847301032
cusip,784730103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Gold
website,http://www.ssrmining.com/
description,"SSR Mining, Inc. engages in the operation, development, exploration, and acquisition of precious metal projects. The company is headquartered in Vancouver, British Columbia and currently employs 1,359 full-time employees. The firm is focused on the operation, development, exploration and acquisition of precious metal projects. Its segments include Marigold mine, Seabee Gold Operation, Puna Operations and Exloration, evaluation and development properties. The Marigold mine is in Humboldt County, Nevada, United States on the Battle Mountain-Eureka trend. Seabee Gold Operation is in Northern Saskatchewan, Canada approximately 125 kilometers northeast of the town of La Ronge. Its Puna Operations is comprised of the Chinchillas mine and the Pirquitas property, which includes the Pirquitas processing facilities. Puna Operations is located in the Jujuy Province, Argentina. The Chinchillas mine is a silver-lead-zinc deposit. Its operations also include development and explorations projects, such as San Luis and Pitarrilla project, Amisk and Sunrise Lake projects."
ceo,Mr. Paul Benson
sector,Basic Materials
country,CA
fullTimeEmployees,1359
phone,16046893846
address,"1055 Dunsmuir Street Suite 800, Stn Bentall Centre, PO Box 49088"
city,Vancouver
state,BRITISH COLUMBIA
zip,V7X 1G4
dcfDiff,
dcf,21.9656
image,https://financialmodelingprep.com/image-stock/SSRM.png
ipoDate,1996-08-01
defaultImage,False
