,0
symbol,BTAI
price,55.06
beta,4.167542
volAvg,548396
mktCap,1230860800
lastDiv,0.0
range,4.48-71.5
changes,-1.52
companyName,BioXcel Therapeutics Inc
currency,USD
cik,0001720893
isin,US09075P1057
cusip,09075P105
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.bioxceltherapeutics.com/
description,"BioXcel Therapeutics, Inc. is a clinical stage biopharmaceutical company, which focuses on drug development. The company is headquartered in New Haven, Connecticut and currently employs 18 full-time employees. The firm uses novel artificial intelligence (AI) for drug re-innovation processes of approved product candidates to identify new therapeutic indices. Its principal clinical development programs are BXCL501 and BXCL701. BXCL501 is a sublingual thin film formulation of dexmedetomidine (Dex) designed for the acute treatment of agitation resulting from neurological and psychiatric disorders. BXCL701 is an immuno-oncology agent designed for the treatment of prostate and pancreatic cancer."
ceo,Mr. Vimal Mehta
sector,Healthcare
country,US
fullTimeEmployees,27
phone,12036438060
address,555 Long Wharf Dr
city,New Haven
state,CONNECTICUT
zip,06511
dcfDiff,
dcf,46.6106
image,https://financialmodelingprep.com/image-stock/BTAI.png
ipoDate,2018-03-08
defaultImage,False
