,0
symbol,ELJ
price,25.47
beta,0.12263
volAvg,9630
mktCap,178360000
lastDiv,0.984375
range,25.36-26.7
changes,0.02
companyName,Entergy Louisiana LLC
currency,USD
cik,
isin,US29364W5040
cusip,29364W504
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities
website,http://www.entergy-louisiana.com/
description,"Entergy Louisiana, LLC is an integrated energy company engaged primarily in electric power production and retail distribution operations. The Company owns and operates power plants with approximately 30,000 megawatt (MW) of electric generating capacity, including approximately 9,000 MW of nuclear power. The Company primarily operates in two segments: Utility and Entergy Wholesale Commodities. The Utility business segment includes the generation, transmission, distribution, and sale of electric power in portions of Arkansas, Mississippi, Texas, and Louisiana, including the City of New Orleans; and operation of a small natural gas distribution business. The Entergy Wholesale Commodities business segment includes the ownership, operation, and decommissioning of nuclear power plants and the sale of the electric power produced by its operating plants to wholesale customers."
ceo,None
sector,Utilities
country,US
fullTimeEmployees,1670
phone,15045764000
address,4809 Jefferson Highway
city,Jefferson
state,LOUISIANA
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/ELJ.png
ipoDate,2012-07-06
defaultImage,False
