,0
symbol,FISK
price,6.97
beta,0.857681
volAvg,2272
mktCap,2023349250
lastDiv,0.315
range,5.19-14.24
changes,-0.12
companyName,Empire State Realty OP L.P. Series 250 Operating Partnership Units Representing Limited Partnership Interests
currency,USD
cik,
isin,
cusip,
exchange,NYSE Arca
exchangeShortName,NYSE
industry,REIT Diversified
website,http://www.empirestaterealtytrust.com
description,
ceo,Mr. Anthony E. Malkin
sector,Real Estate
country,United States
fullTimeEmployees,831
phone,212-687-8700
address,111 West 33rd Street
city,New York
state,NY
zip,10120
dcfDiff,9.9
dcf,24.54
image,https://financialmodelingprep.com/image-stock/FISK.jpg
ipoDate,
defaultImage,True
