,0
symbol,KIRK
price,9.84
beta,2.04519
volAvg,2005464
mktCap,140201312
lastDiv,0.0
range,0.56-13.58
changes,-0.21
companyName,Kirkland's Inc
currency,USD
cik,0001056285
isin,US4974981056
cusip,497498105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Specialty Retail
website,http://www.kirklands.com/
description,"Kirkland's, Inc. operates as a retailer of home decor and gifts in the United States. The company is headquartered in Brentwood, Tennessee and currently employs 7,300 full-time employees. The firm's merchandise categories include wall decor, art, mirrors, lamps, decorative accessories, accent furniture, textiles, fragrance and accessories, frames, housewares, impulse and personal accessories, outdoor living and artificial floral products. The firm's stores also offer a range of holiday merchandise during seasonal periods, as well as items carried throughout the year suitable for gift-giving. The firm's stores operate under various names, such as Kirkland's, Kirkland's Home, Kirkland's Home Outlet, Kirkland's Outlet and The Kirkland Collection. The company operates approximately 428 stores in over 37 states, as well as an e-commerce enabled Website, www.kirklands.com. Its stores' locations include Texas, Florida, California, Georgia, North Carolina, Alabama, Arizona, Virginia and Ohio."
ceo,Mr. Steve Woodward
sector,Consumer Cyclical
country,US
fullTimeEmployees,1200
phone,16158724800
address,5310 Maryland Way
city,Brentwood
state,TENNESSEE
zip,37027
dcfDiff,51.2
dcf,12.6616
image,https://financialmodelingprep.com/image-stock/KIRK.png
ipoDate,2002-07-11
defaultImage,False
