,0
symbol,FOLD
price,21.98
beta,1.61135
volAvg,1928410
mktCap,5727724000
lastDiv,0.0
range,6.25-22.85
changes,0.18
companyName,Amicus Therapeutics Inc
currency,USD
cik,0001178879
isin,US03152W1099
cusip,03152W109
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.amicusrx.com
description,"Amicus Therapeutics, Inc. is a biotechnology company. The company is headquartered in Cranbury, New Jersey and currently employs 508 full-time employees. The firm is engaged in the discovery, development and commercialization of a set of treatments for patients living with devastating rare and orphan diseases. Its lead product, migalastat HCl is a small molecule that can be used as a monotherapy and in combination with enzyme replacement therapy (ERT) for Fabry disease. Its pipeline also includes SD-101, which is a product candidate in late-stage development, as a potential first-to-market therapy for the chronic, rare connective tissue disorder Epidermolysis Bullosa (EB). The company is also leveraging its Chaperone-Advanced Replacement Therapy (CHART) platform technologies to develop ERT products for Pompe disease, Fabry disease, and potentially other lysosomal storage disorders (LSDs). The firm is also investigating preclinical and discovery programs in other rare and devastating diseases, including cyclin-dependent kinase-like 5 (CDKL5) deficiency."
ceo,Mr. John Crowley
sector,Healthcare
country,US
fullTimeEmployees,584
phone,16096622000
address,1 Cedarbrook Dr
city,Cranbury
state,NEW JERSEY
zip,08512
dcfDiff,-13.26
dcf,18.2341
image,https://financialmodelingprep.com/image-stock/FOLD.png
ipoDate,2007-05-31
defaultImage,False
