,0
symbol,OGE
price,34.125
beta,0.70692
volAvg,1090349
mktCap,6825682400
lastDiv,1.5670000000000002
range,23.01-46.43
changes,1.395
companyName,OGE Energy Corp
currency,USD
cik,0001021635
isin,US6708371033
cusip,670837103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Regulated Electric
website,
description,"OGE Energy Corp. is a holding company, which engages in the provision of physical delivery and related services for both electricity and natural gas. The company is headquartered in Oklahoma City, Oklahoma and currently employs 2,292 full-time employees. The firm operates through two segments: electric utility and natural gas midstream operations. The electric utility segment generates, transmits, distributes and sells electric energy in Oklahoma and western Arkansas. Its operations are conducted through Oklahoma Gas and Electric Company (OG&E). OG&E is an electric utility in Oklahoma and its franchised service territory includes Fort Smith, Arkansas and the surrounding communities. The natural gas midstream operations segment represents the Company's investment in Enable Midstream Partners, LP (Enable) through subsidiaries, and ultimately OGE Enogex Holdings LLC (OGE Holdings). Enable's assets and operations are organized into two segments: gathering and processing, and transportation and storage."
ceo,Mr. Sean Trauschke
sector,Utilities
country,US
fullTimeEmployees,2425
phone,14055533000
address,"321 N Harvey, PO Box 321"
city,Oklahoma City
state,OKLAHOMA
zip,73101-0321
dcfDiff,
dcf,31.64
image,https://financialmodelingprep.com/image-stock/OGE.jpg
ipoDate,1950-09-27
defaultImage,True
