,0
symbol,GRC
price,33.52
beta,0.63632
volAvg,47938
mktCap,874939070
lastDiv,0.735
range,21.49-39.6
changes,-0.07
companyName,Gorman-Rupp Co
currency,USD
cik,0000042682
isin,US3830821043
cusip,383082104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Industrial Machinery
website,http://www.gormanrupp.com/
description,"The Gorman-Rupp Co. engages in the design, manufacture, and global marketing of pumps and pump systems. The company is headquartered in Mansfield Ohio, Ohio and currently employs 1,200 full-time employees. The firm offers its products for use in dewatering; petroleum original equipment; agriculture; fire protection; heating, ventilating and air conditioning; military, and other liquid-handling applications. The firm operates in the manufacture and international sale of pumps and pump systems segment. The firm produces various types of pumps, which include self-priming centrifugal, standard centrifugal, magnetic drive centrifugal, axial and mixed flow, vertical turbine line shaft, submersible, high pressure booster, rotary gear, diaphragm, bellows and oscillating. Its larger pumps are sold for use in the construction, industrial, water and wastewater handling fields; for flood control; for improving low residential water pressure, and for pumping refined petroleum products, including the ground refueling of aircraft, and for various agricultural purposes."
ceo,Mr. Jeffrey Gorman
sector,Industrials
country,US
fullTimeEmployees,1200
phone,14197551011
address,"600 S Airport Rd, PO Box 1217"
city,Mansfield Ohio
state,OHIO
zip,44903
dcfDiff,-8.95
dcf,35.6932
image,https://financialmodelingprep.com/image-stock/GRC.jpg
ipoDate,1980-03-17
defaultImage,True
