,0
symbol,ASND
price,166.64
beta,0.87623
volAvg,158073
mktCap,8901259300
lastDiv,0.0
range,92.0-178.255
changes,6.64
companyName,Ascendis Pharma A/S
currency,EUR
cik,0001612042
isin,US04351P1012
cusip,04351P101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.ascendispharma.com/
description,"Ascendis Pharma A/S is a biopharmaceutical company, which engages in the development of drug candidates. The firm is engaged in applying its TransCon technology to develop sustained release prodrug therapies with several product candidates in clinical and preclinical development. The firm is developing its product candidate, TransCon human growth hormone (TransCon hGH) for once-weekly administration to treat growth hormone deficiency (GHD) and other indications. In addition to TransCon hGH, the Company has developed a pipeline of long-acting prodrug product candidates, such as TransCon Treprostinil for the treatment of pulmonary arterial hypertension (PAH), TransCon Peptides for the treatment of diabetes and TransCon Ranibizumab for the treatment of ophthalmology. The company is also using its TransCon technology platform to develop TransCon Parathyroid Hormone (TransCon PTH) for hypoparathyroidism, a rare endocrine disorder of calcium and phosphate metabolism."
ceo,Mr. Jan Moeller Mikkelsen
sector,Healthcare
country,DK
fullTimeEmployees,330
phone,4570222244
address,Tuborg Boulevard 5
city,Hellerup
state,
zip,2900
dcfDiff,-104.85
dcf,162.793
image,https://financialmodelingprep.com/image-stock/ASND.jpg
ipoDate,2015-01-28
defaultImage,True
