,0
symbol,EL
price,251.95
beta,0.82845
volAvg,1171235
mktCap,91106632000
lastDiv,1.44
range,137.01-256.07
changes,2.46
companyName,Estee Lauder Companies Inc
currency,USD
cik,0001001250
isin,US5184391044
cusip,518439104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Household & Personal Products
website,https://www.elcompanies.com/
description,"The Estée Lauder Companies, Inc. engages in the manufacturing of skin care, makeup, fragrance and hair care products. The company is headquartered in New York City, New York and currently employs 48,000 full-time employees. The firm offers products, including skin care, makeup, fragrance, hair care and other. The firm operates in beauty products segment. The firm's products are sold in over 150 countries and territories under brand names, including Estee Lauder, Aramis, Clinique, Prescriptives, Lab Series, Origins, Tommy Hilfiger, MAC, Kiton, La Mer, Bobbi Brown, Donna Karan New York, DKNY, Aveda, Jo Malone London, Bumble and bumble, Michael Kors, Darphin, Tom Ford, Smashbox, Ermenegildo Zegna, AERIN, Tory Burch, RODIN olio lusso, Le Labo, Editions de Parfums Frederic Malle, GLAMGLOW, By Kilian, BECCA and Too Faced. Its skin care products include moisturizers, serums, cleansers, toners, body care, exfoliators, acne and oil correctors, facial masks, cleansing devices and sun care products."
ceo,Mr. Fabrizio Freda
sector,Consumer Defensive
country,US
fullTimeEmployees,48000
phone,12125724200
address,767 5th Ave
city,New York City
state,NEW YORK
zip,10153
dcfDiff,-29.38
dcf,246.338
image,https://financialmodelingprep.com/image-stock/EL.jpg
ipoDate,1995-11-17
defaultImage,True
