,0
symbol,LIVX
price,2.01
beta,1.353288
volAvg,708073
mktCap,144331472
lastDiv,0.0
range,0.72-4.89
changes,0.09
companyName,Livexlive Media Inc
currency,USD
cik,0001491419
isin,US53839L2088
cusip,53839L208
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Entertainment
website,https://www.livexlive.com/
description,"LiveXLive Media, Inc. a digital media company, engages in the acquisition, distribution, and monetization of live music, Internet radio, podcasting, and music-related streaming and video content. The company is headquartered in West Hollywood, California and currently employs 76 full-time employees. The firm is focused on live music and music-related video content. The company operates an online destination for music fans to enjoy live performances from music venues and music festivals around the world, such as Rock in Rio, Outside Lands Music and Arts Festival and Hangout Music Festival, as well as original content, artist exclusives and industry interviews. Its LiveXLive platform features performances and content from some of the artists in various music genres, including Rihanna, Katy Perry, Major Lazer and Maroon 5. The Company’s platform features all genres of music including rock, pop, alternative, electronic dance music (EDM), country and feature festival headliners as well as emerging artists performing at clubs and venues around the globe. Its portfolio includes KOKO, The Marquee, TAO, and Saban Theatre."
ceo,Mr. Robert S. Ellin
sector,Communication Services
country,US
fullTimeEmployees,76
phone,13106012500
address,9200 W Sunset Blvd Ste 1201
city,West Hollywood
state,CALIFORNIA
zip,90069
dcfDiff,-4.69
dcf,2.19145
image,https://financialmodelingprep.com/image-stock/LIVX.png
ipoDate,2018-02-22
defaultImage,False
