,0
symbol,CCAP
price,13.92
beta,0.0
volAvg,15898
mktCap,392090208
lastDiv,1.23
range,6.21-17.99
changes,0.15
companyName,Crescent Capital BDC Inc
currency,USD
cik,0001633336
isin,US2256551092
cusip,225655109
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Asset Management
website,https://www.crescentbdc.com/
description,"Crescent Capital BDC Inc. is a an externally managed, closed-end, non-diversified management investment company. The Company’s primary investment objective is to maximize the total return to its stockholders in the form of current income and capital appreciation through debt and related equity investments. The Company will seek to invest primarily in secured debt and unsecured debt, as well as related equity securities of private United States middle-market companies. The Company may purchase interests in loans or make debt investments, either directly from its target companies as primary market or private credit investments, or primary or secondary market bank loan or high yield transactions in over-the-counter market. The Company in-addition is also focused to invest in private credit transactions, and in certain circumstances it will also invest in syndicated loans and bonds. The Company is managed by Crescent Cap Advisors, LLC."
ceo,
sector,Financial Services
country,US
fullTimeEmployees,
phone,13102355971
address,11100 Santa Monica Blvd Ste 2000
city,Los Angeles
state,CALIFORNIA
zip,
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/CCAP.jpg
ipoDate,2020-02-03
defaultImage,True
