,0
symbol,BHV
price,16.71
beta,0.05474
volAvg,2396
mktCap,26871516
lastDiv,0.5489999999999999
range,12.34-17.0
changes,0.0
companyName,BlackRock Virginia Municipal Bond Trust
currency,USD
cik,
isin,
cusip,
exchange,NYSE American
exchangeShortName,NYSE
industry,Asset Management
website,https://www.blackrock.com/investing/products/240231/blackrock-virginia-municipal-bond-trust-usd-fund
description,"BlackRock Virginia Municipal Bond Trust (the Trust) is a closed-end management investment company. The Trust's investment objective is to provide current income exempt from regular U.S. federal income tax and Virginia personal income taxes. It invests primarily in municipal bonds exempt from U.S. federal income taxes and Virginia personal income taxes. The Trust invests, under normal market conditions; at least 80% of its managed assets in municipal bonds that are investment grade quality at the time of investment or, if unrated, determined to be of comparable quality at the time of investment by the Trust's investment adviser. The Trust may invest directly in such securities or synthetically through the use of derivatives."
ceo,Mr. John Perlowski
sector,Financial Services
country,US
fullTimeEmployees,
phone,18888252257
address,100 Bellevue Pkwy
city,Wilmington
state,DELAWARE
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/BHV.png
ipoDate,2002-04-26
defaultImage,False
