,0
symbol,SYK
price,232.07
beta,0.8402
volAvg,1155038
mktCap,87209820000
lastDiv,2.3
range,124.54-241.53
changes,6.85
companyName,Stryker Corp
currency,USD
cik,0000310764
isin,US8636671013
cusip,863667101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Medical Devices
website,https://www.stryker.com/
description,"Stryker Corp. engages in providing medical technology products and services. The company is headquartered in Portage, Michigan and currently employs 36,000 full-time employees. The firm offers a range of medical technologies, including orthopedic, medical and surgical, and neurotechnology and spine products. The firm's segments include Orthopaedics; MedSurg; Neurotechnology and Spine, and Corporate and Other. The Orthopaedics segment includes reconstructive (hip and knee) and trauma implant systems and other related products. The MedSurg segment includes surgical equipment and surgical navigation systems; endoscopic and communications systems; patient handling, emergency medical equipment, intensive care disposable products; reprocessed and remanufactured medical devices, and other related products. The Neurotechnology and Spine segment includes neurovascular products, spinal implant systems and other related products. The firm's products include implants, which are used in joint replacement and trauma surgeries, and other products that are used in a range of medical specialties."
ceo,Mr. Kevin Lobo
sector,Healthcare
country,US
fullTimeEmployees,40000
phone,12693892600
address,2825 Airview Blvd
city,Portage
state,MICHIGAN
zip,49002
dcfDiff,-3.85
dcf,232.316
image,https://financialmodelingprep.com/image-stock/SYK.png
ipoDate,1997-07-24
defaultImage,False
