,0
symbol,PBHC
price,10.84
beta,-0.08274
volAvg,1575
mktCap,51532060
lastDiv,0.24
range,9.08-14.5
changes,0.23
companyName,Pathfinder Bancorp Inc (MARYLAND)
currency,USD
cik,0001609065
isin,US70319R1095
cusip,70319R109
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,
description,"Pathfinder Bancorp, Inc. is a holding company, which engages in the investment in Pathfinder Bank. The company is headquartered in Oswego, New York and currently employs 112 full-time employees. The firm's primary business is its investment in Pathfinder Bank (the Bank), which is owned by the Company. The Bank is a New York-chartered stock savings bank, which is engaged in the business of attracting deposits from the general public in the Bank's market area, and investing such deposits, together with other sources of funds, in loans secured by residential real estate, commercial real estate, small business loans and consumer loans. The Bank invests a portion of its assets in securities issued by the United States Government and its agencies and sponsored enterprises, state and municipal obligations, corporate debt securities, mutual funds and equity securities. The Bank also invests in mortgage-backed securities primarily issued or guaranteed by United States Government sponsored enterprises and collateralized mortgage obligations. The Bank's principal sources of funds are deposits."
ceo,Mr. Thomas W. Schneider
sector,Financial Services
country,US
fullTimeEmployees,151
phone,13153430057
address,214 W 1st St
city,Oswego
state,NEW YORK
zip,13126
dcfDiff,-13.37
dcf,12.5157
image,https://financialmodelingprep.com/image-stock/PBHC.jpg
ipoDate,1954-11-05
defaultImage,True
