,0
symbol,SBS
price,8.13
beta,0.637092
volAvg,1293744
mktCap,5798560300
lastDiv,0.252
range,5.54-15.4
changes,-0.07
companyName,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250)
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Regulated Water
website,http://www.sabesp.com.br
description,
ceo,Mr. Benedito Pinto Ferreira Braga Jr.
sector,Utilities
country,Brazil
fullTimeEmployees,14994
phone,55 11 3388 8000
address,"Rua Costa Carvalho, 300"
city,Sao Paulo
state,SP
zip,05429-900
dcfDiff,200.15
dcf,210.78
image,https://financialmodelingprep.com/image-stock/SBS.jpg
ipoDate,
defaultImage,True
