,0
symbol,TSLA
price,408.1
beta,1.91211
volAvg,61546900
mktCap,386838397000
lastDiv,0.0
range,65.42-502.49
changes,-3.66
companyName,Tesla Inc
currency,USD
cik,0001318605
isin,US88160R1014
cusip,88160R101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Auto Manufacturers
website,https://www.tesla.com/
description,"Tesla, Inc. engages in the design, development, manufacture, and sale of fully electric vehicles, energy generation and storage systems. The company is headquartered in Palo Alto, California and currently employs 48,817 full-time employees. The firm operates through two segments: Automotive, and Energy generation and storage. The Automotive segment includes the design, development, manufacturing, and sales of electric vehicles. The Energy generation and storage segment includes the design, manufacture, installation, and sale or lease of stationary energy storage products and solar energy systems to residential and commercial customers, or sale of electricity generated by its solar energy systems to customers. The firm produces and distributes two fully electric vehicles, the Model S sedan and the Model X sport utility vehicle (SUV). The company also offers Model 3, a sedan designed for the mass market. The company develops energy storage products for use in homes, commercial facilities and utility sites."
ceo,Mr. Elon Musk
sector,Consumer Cyclical
country,US
fullTimeEmployees,48016
phone,16506815000
address,3500 Deer Creek Rd
city,Palo Alto
state,CALIFORNIA
zip,94304
dcfDiff,12772.3
dcf,458.052
image,https://financialmodelingprep.com/image-stock/TSLA.png
ipoDate,2010-06-29
defaultImage,False
