,0
symbol,LL
price,26.81
beta,2.65033
volAvg,761933
mktCap,774130690
lastDiv,0.0
range,3.77-30.0
changes,0.97
companyName,Lumber Liquidators Holdings Inc
currency,USD
cik,0001396033
isin,US55003T1079
cusip,55003T107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Home Improvement Retail
website,https://www.lumberliquidators.com/ll/home
description,"Lumber Liquidators Holdings, Inc. operates as a multi channel specialty retailer of hardwood flooring and hardwood flooring enhancements and accessories in the United States. The company is headquartered in Richmond, Virginia and currently employs 2,200 full-time employees. The firm offers hardwood species, engineered hardwood, laminate and resilient vinyl flooring direct to the consumer. Its product categories include Solid and Engineered Hardwood; Laminate; Bamboo, Cork, Vinyl Plank and Other, Moldings and Accessories, and Non-Merchandise Services. The company features the renewable flooring products, bamboo and cork, and provides a selection of flooring enhancements and accessories, including moldings, noise-reducing underlay, adhesives and flooring tools. The company operates in a holding company structure with Lumber Liquidators Holdings, Inc. serving as its parent company and certain direct and indirect subsidiaries, including Lumber Liquidators, Inc., Lumber Liquidators Services, LLC, Lumber Liquidators Production, LLC, and Lumber Liquidators Canada ULC, conducting its operations."
ceo,Mr. Dennis Knowles
sector,Consumer Cyclical
country,US
fullTimeEmployees,2200
phone,17572594280
address,4901 Bakers Mill Lane
city,Richmond
state,VIRGINIA
zip,23230
dcfDiff,-8.07
dcf,337.063
image,https://financialmodelingprep.com/image-stock/LL.png
ipoDate,2010-01-04
defaultImage,False
