,0
symbol,BPFH
price,6.96
beta,1.15841
volAvg,835036
mktCap,572492030
lastDiv,0.36
range,5.0-13.08
changes,-0.11
companyName,Boston Private Financial Holdings Inc
currency,USD
cik,0000821127
isin,US1011191053
cusip,101119105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.bostonprivate.com/
description,"Boston Private Financial Holdings, Inc. engages in the provision of banking services. The company is headquartered in Boston, Massachusetts and currently employs 774 full-time employees. The firm offers private banking and wealth management services to high net worth individuals, families, businesses and select institutions. Its segments include Private Banking, Wealth Management and Trust, Investment Management and Wealth Advisory. The Private Banking segment provides private banking services to high net worth individuals, privately owned businesses and partnerships, and nonprofit organizations. The Wealth Management and Trust segment provides wealth management solutions for high net worth individuals and families. The Investment Management segment serve the needs of pension funds, endowments, trusts, foundations and select institutions, mutual funds and high net worth individuals and their families. The Wealth Advisory segment provides planning-based financial strategies to high net worth individuals and their families, and non-profit institutions."
ceo,Mr. Anthony DeChellis
sector,Financial Services
country,US
fullTimeEmployees,779
phone,16175561900
address,10 POST OFFICE SQ
city,Boston
state,MASSACHUSETTS
zip,02109
dcfDiff,-11.51
dcf,10.1552
image,https://financialmodelingprep.com/image-stock/BPFH.png
ipoDate,1993-11-12
defaultImage,False
