,0
symbol,BRO
price,46.35
beta,0.70005
volAvg,894576
mktCap,13166134300
lastDiv,0.34750000000000003
range,30.7-48.69
changes,-0.62
companyName,Brown & Brown Inc
currency,USD
cik,0000079282
isin,US1152361010
cusip,115236101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Insurance Brokers
website,https://www.bbinsurance.com/
description,"Brown & Brown, Inc. is an insurance agency, wholesale brokerage, insurance programs and service organization. The company is headquartered in Daytona Beach, Florida and currently employs 9,590 full-time employees. The firm markets and sells insurance products and services, in the property, casualty and employee benefits areas. The company provides its customers with non-investment insurance contracts, as well as other customized risk management products and services. The company operates through four segments: the Retail Segment, which provides a range of insurance products and services to commercial, public and quasi-public entities, and to professional and individual customers; the National Programs Segment, which acts as a managing general agent, provides professional liability and related package products; the Wholesale Brokerage Segment, which markets and sells excess and surplus commercial and personal lines insurance, and the Services Segment, which provides insurance-related services, including third-party claims administration and medical utilization management services."
ceo,Mr. J. Powell Brown
sector,Financial Services
country,US
fullTimeEmployees,10083
phone,13862529601
address,220 S Ridgewood Ave
city,Daytona Beach
state,FLORIDA
zip,32114
dcfDiff,20.16
dcf,48.5243
image,https://financialmodelingprep.com/image-stock/BRO.png
ipoDate,1997-12-08
defaultImage,False
