,0
symbol,BPRN
price,23.05
beta,0.55212
volAvg,5789
mktCap,156349760
lastDiv,0.4
range,17.4-32.25
changes,-1.52
companyName,Bank Of Princeton
currency,USD
cik,
isin,
cusip,
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.thebankofprinceton.com/
description,"The Bank of Princeton engages in the provision of personal, business lending, and deposit services. The company is headquartered in Princeton, New Jersey and currently employs 179 full-time employees. The Bank provides personal and business lending and deposit services. The company operates through 19 branches across New Jersey, Princeton, Bordentown, Browns Mills, Chesterfield, Cream Ridge, Deptford, Hamilton, Lambertville, Lawrenceville, Monroe, Montgomery, New Brunswick, Pennington, and Sicklerville. The Bank’s loan portfolio consists of variable-rate and fixed-rate loans with a focus on commercial real estate lending. Its loan portfolio consists of commercial real estate and multi-family, commercial and industrial loans, construction loans, residential first-lien mortgage loans, home equity loans and lines of credit and consumer loans. Its deposit services are comprised of a range of deposit products, including checking accounts, savings accounts, attorney trust accounts, money market accounts, and certificates of deposit."
ceo,Mr. Edward J. Dietzler
sector,Financial Services
country,US
fullTimeEmployees,179
phone,16099211700
address,183 Bayard Ln
city,PRINCETON
state,NEW JERSEY
zip,08540
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/BPRN.png
ipoDate,2016-05-20
defaultImage,False
