,0
symbol,DRD
price,11.15
beta,-0.4629
volAvg,387858
mktCap,952298110
lastDiv,0.524
range,3.06-18.05
changes,0.13
companyName,DRDGOLD Limited American Depositary Shares
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Gold
website,http://www.drdgold.com
description,
ceo,"Mr. Danil Johannes Pretorius B.Proc., LLB"
sector,Basic Materials
country,South Africa
fullTimeEmployees,1019
phone,27 11 470 2600
address,"Cycad House, Building 17"
city,Johannesburg
state,
zip,1709
dcfDiff,-58.22
dcf,-56.3
image,https://financialmodelingprep.com/image-stock/DRD.jpg
ipoDate,
defaultImage,True
