,0
symbol,AMPY
price,0.7199
beta,4.14151
volAvg,791190
mktCap,27108914
lastDiv,0.30000000000000004
range,0.49-7.58
changes,-0.0574
companyName,Amplify Energy Corp
currency,USD
cik,0001533924
isin,US03212B1035
cusip,03212B103
exchange,NYSE
exchangeShortName,NYSE
industry,Oil & Gas E&P
website,https://www.midstatespetroleum.com/
description,"Amplify Energy Corp. is an independent oil and natural gas company, which engages in acquisition, development, exploration and production of oil and natural gas properties. The company is headquartered in Houston, Texas and currently employs 85 full-time employees. The firm is engaged in the acquisition, development, exploration and production of oil and natural gas properties. Its operations are focused in the Rockies, offshore California, Oklahoma, East Texas / North Louisiana and South Texas. The company has approximately 917 billions of cubic feet equivalent (bcfe) estimated proved reserves."
ceo,Mr. David Sambrooks
sector,Energy
country,US
fullTimeEmployees,230
phone,17135888369
address,500 Dallas St Ste 1700
city,Houston
state,TEXAS
zip,77002
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/AMPY.jpg
ipoDate,2012-07-12
defaultImage,True
