,0
symbol,AVYA
price,19.0
beta,1.706681
volAvg,1551066
mktCap,1576582020
lastDiv,0.0
range,6.13-19.7
changes,-0.03
companyName,Avaya Holdings Corp
currency,USD
cik,0001418100
isin,US05351X1019
cusip,05351X101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Software Application
website,
description,"Avaya Holdings Corp. is a global business communications company, which engages in the provision of business collaboration and communication solutions. The company is headquartered in Santa Clara, California and currently employs 7,900 full-time employees. The firm operates through two segments: Products & Solutions and Services. The Products & Solutions segment develops, markets and sells unified communications and contact center solutions, offered on premises, in the cloud, or as a hybrid solution. The Services segment develops, markets and sells end-to-end global service offerings that enable customers to evaluate, plan, design, implement, monitor, manage and optimize enterprise communications networks. Its communications solutions include voice, e-mail, chat, social media, video, performance management and ease of third-party integration. Its services consist of three business areas: Global Support Services, Enterprise Cloud and Managed Services and Professional Services. The Company’s devices include Avaya Devices, Avaya Phones and Avaya Video Conferencing Endpoints."
ceo,Mr. James Chirico
sector,Technology
country,US
fullTimeEmployees,7900
phone,19089536000
address,4655 Great America Pkwy
city,Santa Clara
state,CALIFORNIA
zip,95054
dcfDiff,
dcf,25.777
image,https://financialmodelingprep.com/image-stock/AVYA.jpg
ipoDate,2017-12-18
defaultImage,True
