,0
symbol,BOOM
price,36.22
beta,1.40544
volAvg,116378
mktCap,535103424
lastDiv,0.25
range,20.15-54.11
changes,-1.35
companyName,DMC Global Inc
currency,USD
cik,0000034067
isin,US23291C1036
cusip,23291C103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Oil & Gas Equipment & Services
website,https://www.dmcglobal.com/
description,"DMC Global, Inc. engages in the provision of technical products and services in the energy, industrial, and infrastructure markets. The company is headquartered in Boulder, Colorado and currently employs 665 full-time employees. The firm operates a family of technical product and process businesses serving the energy, industrial and infrastructure markets. The firm's businesses operate through an international network of manufacturing, distribution and sales facilities. The firm's segments are NobelClad and DynaEnergetics. The NobelClad segment is engaged in the production of explosion-welded clad metal plates for use in the construction of corrosion resistant industrial processing equipment and specialized transition joints. The DynaEnergetics segment manufactures, markets and sells oilfield perforating equipment and explosives, including detonating cords, detonators, bi-directional boosters and shaped charges, and seismic related explosives and accessories. The company owns explosive metalworking and metallic processes, and registered trademarks, including Detaclad, Detacouple, EFTEK, ETJ 2000 and NOBELCLAD."
ceo,Mr. Kevin Longe
sector,Energy
country,US
fullTimeEmployees,741
phone,13036655700
address,11800 Ridge Parkwaysuite 300
city,Boulder
state,COLORADO
zip,80021
dcfDiff,-65.11
dcf,34.7488
image,https://financialmodelingprep.com/image-stock/BOOM.jpg
ipoDate,1989-01-05
defaultImage,True
