,0
symbol,TY
price,27.77
beta,1.04953
volAvg,62658
mktCap,1479055230
lastDiv,1.06
range,16.94-29.21
changes,0.3
companyName,Tri-Continental Corp
currency,USD
cik,0000099614
isin,US8954361031
cusip,895436103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,
description,"Tri-Continental Corporation (the Fund) is a diversified, closed-end management investment company. The Fund's objective is to produce future growth of both capital and income while providing reasonable current incomes. The Fund's permissible investments include preferred and common stocks, convertible securities, including convertible preferred stocks and convertible bonds, debt securities, repurchase agreements, derivatives, including options, futures contracts and equity-linked notes, illiquid securities and securities of foreign issuers, including emerging markets issuers. The Fund invests in a range of sectors, which include consumer discretionary, consumer staples, energy, financials, healthcare, industrials, information technology, materials, real estate, telecommunication services and utilities. Columbia Management Investment Advisers, LLC is the Fund's investment manager."
ceo,Mr. Brian Zino
sector,Financial Services
country,US
fullTimeEmployees,
phone,16126714321
address,225 Franklin St
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/TY.jpg
ipoDate,1980-03-17
defaultImage,True
