,0
symbol,TAYD
price,9.47
beta,0.94893
volAvg,3409
mktCap,33028804
lastDiv,0.0
range,6.61-13.39
changes,0.21
companyName,Taylor Devices Inc
currency,USD
cik,0000096536
isin,US8771631053
cusip,877163105
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Industrial Products
website,http://www.taylordevices.com/
description,"Taylor Devices, Inc. design, development, manufacture, and marketing of shock absorption, rate control, and energy storage devices. The company is headquartered in North Tonawanda, New York and currently employs 98 full-time employees. The firm's Seismic Dampers are designed to ameliorate the effects of earthquake tremors on structures. As of May 31, 2016, Fluidicshoks were small, extremely compact shock absorbers with up to 19,200 inch-pound capacities, produced in 15 standard sizes. As of May 31, 2016, crane and industrial buffers were larger versions of the Fluidicshoks with up to 60,000,000 inch-pound capacities, produced in over 60 standard sizes. Its Self-adjusting shock absorbers are designed for high cycle application in heavy industry. Its Liquid die springs are used as component parts of machinery and equipment. Its Vibration dampers are used by the aerospace and defense industries to control the response of electronics and optical systems subjected to air, ship, or spacecraft vibration."
ceo,Mr. Timothy Sopko
sector,Industrials
country,US
fullTimeEmployees,98
phone,17166940800
address,"90 Taylor Dr, PO Box 748"
city,North Tonawanda
state,NEW YORK
zip,
dcfDiff,4.77
dcf,14.144
image,https://financialmodelingprep.com/image-stock/TAYD.png
ipoDate,1980-11-05
defaultImage,False
