,0
symbol,WCC
price,58.92
beta,2.06135
volAvg,645463
mktCap,2948521730
lastDiv,0.0
range,13.52-61.8
changes,1.76
companyName,Wesco International Inc
currency,USD
cik,0000929008
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Industrial Distribution
website,http://www.wesco.com/
description,"WESCO International, Inc. is a holding company, which engages in the provision of electrical, industrial, and communications maintenance, repair & operating and original equipment manufacturers products. The company is headquartered in Pittsburgh, Pennsylvania and currently employs 9,100 full-time employees. The firm is a provider of electrical, industrial and communications maintenance, repair and operating (MRO) and original equipment manufacturers (OEM) products, construction materials, and supply chain management and logistics services. Its product categories include general supplies, wire, cable and conduit, communications and security, electrical distribution and controls, lighting and sustainability, and automation, controls and motors. The firm provides customers a portfolio of solutions within a range of service categories, including construction, e-commerce, energy and sustainability, engineering services, production support, safety and security, supply chain optimization, training and working capital."
ceo,Mr. John Engel
sector,Industrials
country,US
fullTimeEmployees,9500
phone,14124542200
address,225 W Station Square Dr Ste 700
city,Pittsburgh
state,PENNSYLVANIA
zip,15219
dcfDiff,-3.04
dcf,54.51
image,https://financialmodelingprep.com/image-stock/WCC.png
ipoDate,1999-05-12
defaultImage,False
