,0
symbol,BMY
price,62.75
beta,0.63854
volAvg,10192507
mktCap,141799309000
lastDiv,1.8
range,45.76-68.34
changes,-0.67
companyName,Bristol-Myers Squibb Co
currency,USD
cik,0000014272
isin,US1101221083
cusip,110122108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Drug Manufacturers General
website,https://www.bms.com/
description,"Bristol Myers Squibb Co. engages in the discovery, development, licensing, manufacture, marketing, distribution, and sale of biopharmaceutical products. The company is headquartered in New York City, New York and currently employs 23,300 full-time employees. The firm's pharmaceutical products include chemically synthesized drugs, or small molecules, and products produced from biological processes called biologics. Small molecule drugs are administered orally in the form of a pill or tablet. Biologics are administered to patients through injections or by infusion. The firm's products include Empliciti, Opdivo, Sprycel, Yervoy, Eliquis, Orencia, Baraclude, Hepatitis C Franchise, Reyataz Franchise and Sustiva Franchise. The company offers products for a range of therapeutic classes, which include virology, including human immunodeficiency virus (HIV) infection; oncology; immunoscience, and cardiovascular. Its products are sold to wholesalers, retail pharmacies, hospitals, government entities and the medical profession across the world. The Company’s subsidiary is Celgene Corp."
ceo,Dr. Giovanni Caforio
sector,Healthcare
country,US
fullTimeEmployees,30000
phone,12125464000
address,430 E 29th St Fl 14
city,New York City
state,NEW YORK
zip,10016
dcfDiff,-63.39
dcf,67.1915
image,https://financialmodelingprep.com/image-stock/BMY.png
ipoDate,1929-07-05
defaultImage,False
