,0
symbol,ATKR
price,25.28
beta,1.82489
volAvg,353610
mktCap,1194732800
lastDiv,0.0
range,10.85-43.5
changes,-0.07
companyName,Atkore International Group Inc
currency,USD
cik,0001666138
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Industrial Machinery
website,http://investors.atkore.com/
description,"Atkore International Group, Inc. engages in the manufacture of electrical raceway products. The company is headquartered in Harvey, Illinois and currently employs 3,900 full-time employees. The firm's products are primarily offered for non-residential construction and renovation markets, and mechanical products and solutions (MP&S) for the construction and industrial markets. The firm operates in two segments: Electrical Raceway and MP&S. Through the electrical raceway segment, it manufactures products that deploy, isolate and protect a structure's electrical circuitry from the original power source to the final outlet. The firm's electrical raceway segment products include electrical conduit, armored cable, cable trays, mounting systems and fittings. Through the MP&S segment, it provides products and services that frame, support and secure component parts in a range of structures, equipment and systems in electrical, industrial and construction applications. The firm's MP&S segment products include metal framing products and in-line galvanized mechanical tube."
ceo,Mr. William Waltz
sector,Industrials
country,US
fullTimeEmployees,3900
phone,17083391610
address,16100 Lathrop Ave
city,Harvey
state,ILLINOIS
zip,60426
dcfDiff,-7.93
dcf,16.85
image,https://financialmodelingprep.com/image-stock/ATKR.png
ipoDate,2016-06-09
defaultImage,False
