,0
symbol,HSTM
price,18.63
beta,0.30528
volAvg,153618
mktCap,590159230
lastDiv,0.0
range,17.95-29.78
changes,0.0
companyName,HealthStream Inc
currency,USD
cik,0001095565
isin,US42222N1037
cusip,42222N103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Health Information Services
website,https://www.healthstream.com/
description,"HealthStream, Inc. engages in the provision of services to healthcare organizations and other members within the healthcare industry. The company is headquartered in Nashville, Tennessee and currently employs 757 full-time employees. The company operates in two segments: HealthStream Workforce Solutions and HealthStream Provider Solutions. Its products and services are organized into two segments: Workforce Solutions and Provider Solutions. Its products and services help healthcare organizations meet ongoing talent management, training, education, assessment, competency management, compliance, provider credentialing and privileging management, and provider enrollment needs. Its solutions are provided to a range of customers within the healthcare industry across the continuum of care. Delivered primarily as Software-as-a-Service, its solutions focus on challenges facing the healthcare workforce and healthcare organizations, including the need to manage, retain, engage and develop healthcare workforce talent; manage ongoing medical staff credentialing and deliver patient experiences of care in healthcare organizations."
ceo,Mr. Robert Frist
sector,Healthcare
country,US
fullTimeEmployees,849
phone,16153013100
address,500 11th Ave N Ste 1000
city,Nashville
state,TENNESSEE
zip,37203
dcfDiff,9.66
dcf,25.1463
image,https://financialmodelingprep.com/image-stock/HSTM.png
ipoDate,2000-04-11
defaultImage,False
