,0
symbol,RTLR
price,7.4
beta,0.0
volAvg,420776
mktCap,1123482750
lastDiv,1.4100000000000001
range,2.9-18.41
changes,-0.02
companyName,Rattler Midstream LP
currency,USD
cik,0001748773
isin,US75419T1034
cusip,75419T103
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Oil & Gas Midstream
website,https://www.rattlermidstream.com/
description,"Rattler Midstream LP is a holding company, which engages in the operation, development and acquisition of midstream infrastructure assets in the Midland and Delaware Basins of the Permian Basin. The company is headquartered in Midland, Texas and currently employs 676 full-time employees. The Company’s services include fresh water services, saltwater disposal services, crude oil gathering, natural gas gathering and real estate contracts. The firm owns, operates, develops and acquires midstream infrastructure assets in the Midland and Delaware Basins of the Permian. The firm operates through two segments: midstream services and real estate operations. The firm owned and operated 781 miles of pipeline across the Midland and Delaware Basins with approximately 232,000 barrels per day (Bbl/d) of crude oil gathering capacity, 2.720 million Bbl/d of saltwater disposal, or SWD, capacity, 575,000 Bbl/d of fresh water gathering capacity, 80,000 thousand cubic feet per day (Mcf/d) of natural gas compression capability and 150,000 Mcf/d of natural gas gathering capacity."
ceo,Mr. Travis D. Stice
sector,Energy
country,US
fullTimeEmployees,676
phone,14322217400
address,500 W Texas Ave Ste 1200
city,Midland
state,TEXAS
zip,79701
dcfDiff,
dcf,6.45875
image,https://financialmodelingprep.com/image-stock/RTLR.jpg
ipoDate,2019-05-23
defaultImage,True
