,0
symbol,HUSA
price,1.425
beta,0.35327
volAvg,3104678
mktCap,9918826
lastDiv,0.0
range,0.86-6.36
changes,0.015
companyName,Houston American Energy Corp
currency,USD
cik,0001156041
isin,US44183U1007
cusip,44183U100
exchange,NYSE American
exchangeShortName,AMEX
industry,Oil & Gas E&P
website,http://houstonamerican.com/
description,"Houston American Energy Corp. is engaged in the development, exploration, exploitation, acquisition, and production of natural gas and crude oil properties. The company is headquartered in Houston, Texas and currently employs 2 full-time employees. The firm's oil and gas assets and operations are primarily in Colombia and in the onshore Gulf Coast region, particularly Texas and Louisiana. The Company, along with its partners, manages its resources through acquisitions and divestitures. Its exploration and development projects are focused on existing property interests, and future acquisition of additional property interests, in South America, particularly Colombia, and in the onshore Texas Gulf Coast region and Louisiana. Its producing and exploration properties in Louisiana include the East Baton Rouge Parish, Plaquemines Parish, Vermilion Parish, Iberville Parish, Assumption Parish and Jefferson Davis Parish. Its exploration properties in Texas consist of Matagorda County."
ceo,Mr. James Schoonover
sector,Energy
country,US
fullTimeEmployees,2
phone,17132226966
address,801 Travis St Ste 1425
city,Houston
state,TEXAS
zip,77002
dcfDiff,
dcf,1.64148
image,https://financialmodelingprep.com/image-stock/HUSA.png
ipoDate,2002-01-18
defaultImage,False
