,0
symbol,GV
price,4.14
beta,1.59898
volAvg,87227
mktCap,101523144
lastDiv,0.0
range,2.26-5.13
changes,0.07
companyName,Goldfield Corp
currency,USD
cik,0000042316
isin,US3813701055
cusip,381370105
exchange,NYSE American
exchangeShortName,AMEX
industry,Engineering & Construction
website,https://www.goldfieldcorp.com/
description,"Goldfield Corp. engages in the construction of electrical infrastructure for the utility industry and industrial customers. The company is headquartered in Melbourne Florida, Florida and currently employs 480 full-time employees. The firm serves customers in the Southeast and mid-Atlantic regions of the United States, including Texas. The company operates through electrical construction segment. The firm's electrical construction business includes the construction of transmission lines, concrete foundations, distribution systems, fiber optic splicing, substations and other electrical services. Through the Company's subsidiaries, Power Corporation of America (PCA), Southeast Power Corporation (Southeast Power), and C and C Power Line, Inc. (C&C), the Company is engaged in the construction and maintenance of electric utility facilities for electric utilities and industrial customers."
ceo,Mr. John Sottile
sector,Industrials
country,US
fullTimeEmployees,529
phone,13217241700
address,1684 W Hibiscus Blvd
city,Melbourne Florida
state,FLORIDA
zip,32901
dcfDiff,
dcf,5.52898
image,https://financialmodelingprep.com/image-stock/GV.png
ipoDate,1980-03-17
defaultImage,False
