,0
symbol,JD
price,90.13
beta,1.36172
volAvg,12626603
mktCap,135169753000
lastDiv,0.0
range,30.84-92.77
changes,3.75
companyName,JD.com Inc.
currency,USD
cik,0001549802
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Internet Retail
website,http://www.jd.com
description,
ceo,Mr. Qiangdong Liu
sector,Consumer Cyclical
country,China
fullTimeEmployees,220000
phone,
address,Building A
city,Beijing
state,
zip,101111
dcfDiff,176.32
dcf,205.99
image,https://financialmodelingprep.com/image-stock/JD.jpg
ipoDate,
defaultImage,True
