,0
symbol,ALIM
price,4.6
beta,1.81918
volAvg,29343
mktCap,23606004
lastDiv,0.0
range,2.86-9.98
changes,0.49
companyName,Alimera Sciences Inc
currency,USD
cik,0001267602
isin,US0162592028
cusip,016259202
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Drug Manufacturers General Specialty & Generic
website,http://www.alimerasciences.com/
description,"Alimera Sciences, Inc. engages in the research and development of biopharmaceutical products. The company is headquartered in Alpharetta, Georgia and currently employs 124 full-time employees. The firm is engaged in the research, development and commercialization of prescription ophthalmic pharmaceuticals. The firm operates through U.S. and International segment. The firm focuses on diseases affecting the back of the eye or retina. The firm's product is ILUVIEN, which is developed to treat diabetic macular edema (DME). DME is a disease of the retina that affects individuals with diabetes and can lead to severe vision loss and blindness. In the United States, Canada, Lebanon and the United Arab Emirates, ILUVIEN is indicated for the treatment of DME in patients who have been treated with a course of corticosteroids and did not have a rise in intraocular pressure (IOP). In the European Economic Area (EEA) countries, ILUVIEN is indicated for the treatment of vision impairment associated with DME considered insufficiently responsive to available therapies."
ceo,Mr. Richard Eiswirth
sector,Healthcare
country,US
fullTimeEmployees,122
phone,16789905740
address,6120 Windward Pkwy Ste 290
city,Alpharetta
state,GEORGIA
zip,30005
dcfDiff,-1135.73
dcf,6.53102
image,https://financialmodelingprep.com/image-stock/ALIM.png
ipoDate,2010-04-22
defaultImage,False
