,0
symbol,SPH
price,16.6098
beta,0.86347
volAvg,407158
mktCap,1032239300
lastDiv,1.7999999999999998
range,8.64-23.19
changes,-0.9702
companyName,Suburban Propane Partners LP
currency,USD
cik,0001005210
isin,US8644821048
cusip,864482104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Regulated Gas
website,http://www.suburbanpropane.com/
description,"Suburban Propane Partners LP engages in the business of liquefied petroleum gas business. The company is headquartered in Whippany, New Jersey and currently employs 3,369 full-time employees. The firm specializes in the distribution of propane, fuel oil and refined fuels, as well as the marketing of natural gas and electricity in deregulated markets. The firm's segments include Propane, Fuel Oil and Refined Fuels, Natural Gas and Electricity, and All Other. In support of its marketing and distribution operations, the Company installs and services a range of home comfort equipment, particularly in the areas of heating and ventilation. The firm conducts its business through Suburban Propane, L.P., which operates its propane business and assets (the Operating Partnership), and its direct and indirect subsidiaries. As of September 24, 2016, it had sold approximately 414.8 million gallons of propane and 30.9 million gallons of fuel oil and refined fuels to retail customers. The firm owns and operates a propane storage facility in Elk Grove, California."
ceo,Mr. Michael Stivala
sector,Utilities
country,US
fullTimeEmployees,3369
phone,19738875300
address,"240 Route 10 West One Suburban Plz, PO Box 206"
city,Whippany
state,NEW JERSEY
zip,07981
dcfDiff,
dcf,16.7691
image,https://financialmodelingprep.com/image-stock/SPH.png
ipoDate,1996-02-29
defaultImage,False
