,0
symbol,NTRA
price,83.78
beta,1.44201
volAvg,725733
mktCap,7152290300
lastDiv,0.0
range,16.87-90.03
changes,0.3
companyName,Natera Inc
currency,USD
cik,0001604821
isin,US6323071042
cusip,632307104
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Diagnostics & Research
website,http://www.natera.com
description,"Natera, Inc. is a diagnostics company, which engages in the discovery, development, and commercialization of genetic testing services. The company is headquartered in San Carlos, California and currently employs 975 full-time employees. The firm is engaged in the discovery, development and commercialization of genetic testing services. The company offers Panorama Non-Invasive Prenatal Test that screens for chromosomal abnormalities of a fetus with a blood draw from the mother; Horizon Carrier Screening to determine carrier status for a large number of severe genetic diseases that could be passed on to the carrier's children; Spectrum Pre-implantation Genetic Screening and Spectrum Pre-implantation Genetic Diagnosis to analyze chromosomal anomalies or inherited genetic conditions during an in vitro fertilization cycle to select embryos with the probability of becoming healthy children; Anora Products of Conception test to analyze fetal chromosomes to understand the cause of miscarriage, and Non-Invasive Paternity Testing, to determine paternity by analyzing the fragments of fetal deoxyribonucleic acid in a pregnant mother's blood and a blood sample from the alleged father(s)."
ceo,Mr. Steven Chapman
sector,Healthcare
country,US
fullTimeEmployees,1039
phone,16502499090
address,201 Industrial Rd Ste 410
city,San Carlos
state,CALIFORNIA
zip,94070
dcfDiff,
dcf,68.8803
image,https://financialmodelingprep.com/image-stock/NTRA.jpg
ipoDate,2015-07-02
defaultImage,True
