,0
symbol,MTL
price,1.45
beta,0.131534
volAvg,60873
mktCap,428820096
lastDiv,0.0
range,1.28-3.43
changes,0.03
companyName,Mechel PAO American Depositary Shares (Each rep. 1)
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Steel
website,http://www.mechel.com
description,
ceo,Mr. Oleg Viktorovich Korzhov
sector,Basic Materials
country,Russia
fullTimeEmployees,56182
phone,7 495 221 8888
address,Krasnoarmeyskaya Street 1
city,Moscow
state,
zip,125167
dcfDiff,-3129.22
dcf,-3127.17
image,https://financialmodelingprep.com/image-stock/MTL.jpg
ipoDate,
defaultImage,True
