,0
symbol,RBCN
price,8.65
beta,0.33317
volAvg,3796
mktCap,20813802
lastDiv,0.0
range,7.15-9.16
changes,0.1197
companyName,Rubicon Technology Inc
currency,USD
cik,0001410172
isin,US78112T2069
cusip,78112T206
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Semiconductor Equipment & Materials
website,http://www.rubicontechnology.com/
description,"Rubicon Technology, Inc. engages in the provision of monocrystalline sapphire for applications in optical and industrial systems. The company is headquartered in Bensenville, Illinois and currently employs 15 full-time employees. The firm's product lines include sapphire cores; four and six-inch sapphire wafers; four, six, and eight-inch patterned sapphire substrate (PSS) wafers, and optical sapphire components. Its sapphire is also used as an exterior component in mobile devices, specifically camera lens covers, dual flashes and home buttons on certain newer model smartphones and as the crystal covering the faces of certain smart watches. In addition, some consumer electronics original equipment manufacturers (OEMs) use sapphire faceplates for smartphones. For the LED market, it sells 2 to 6-inch material in core form and four, six and eight-inch material in polished and PSS wafer form. Its principal customers are semiconductor device manufacturers and wafer polishing companies."
ceo,Mr. Timothy Brog
sector,Technology
country,US
fullTimeEmployees,22
phone,18472957000
address,900 E Green St
city,Bensenville
state,ILLINOIS
zip,60106
dcfDiff,
dcf,11.6413
image,https://financialmodelingprep.com/image-stock/RBCN.png
ipoDate,2007-11-16
defaultImage,False
