,0
symbol,PRK
price,103.49
beta,0.90386
volAvg,69261
mktCap,1688356480
lastDiv,5.29
range,64.53-107.32
changes,4.89
companyName,Park National Corp
currency,USD
cik,0000805676
isin,US7006581075
cusip,700658107
exchange,NYSE American
exchangeShortName,AMEX
industry,Banks Regional
website,http://investor.parknationalcorp.com/
description,"Park National Corp. is a holding company, which engages in the provision of banking and non-banking financial services through its subsidiaries. The company is headquartered in Newark Ohio, Ohio and currently employs 1,782 full-time employees. Park's principal business consists of owning and supervising its subsidiaries. Park's banking operations are conducted through The Park National Bank (Park National Bank). Its segments include Park National Bank, Guardian Financial Services Company (Guardian Finance) and SE Property Holdings, LLC (SEPH). Park National Bank is a national banking association with its main office in Newark, Ohio and financial service offices in Ashland, Athens, Butler, Champaign, Clark, Clermont, Coshocton, Crawford, Darke, Hocking, Holmes, Knox, Licking, Madison, Marion, Mercer, Miami, Morrow, Muskingum, Perry, Richland, Tuscarawas, Warren and Wayne Counties in Ohio. Guardian Finance provides consumer finance services in the central Ohio area. SEPH has operations in Ohio, with the sole purpose of such operations being to sell other real estate owned and work out or sell problem loan situations with the respective borrowers."
ceo,Mr. David Trautman
sector,Financial Services
country,US
fullTimeEmployees,1907
phone,16143498451
address,50 N 3rd St
city,Newark Ohio
state,OHIO
zip,43058-3500
dcfDiff,
dcf,101.366
image,https://financialmodelingprep.com/image-stock/PRK.jpg
ipoDate,1990-08-31
defaultImage,True
