,0
symbol,NWLI
price,190.25
beta,1.13204
volAvg,10740
mktCap,691752830
lastDiv,0.36
range,120.55-297.77
changes,1.25
companyName,National Western Life Group Inc
currency,USD
cik,0001635984
isin,US6385171029
cusip,638517102
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Insurance Life
website,https://www.nationalwesternlife.com
description,"National Western Life Group, Inc. is a holding company, which engages in the provision of life insurance services. The company is headquartered in Austin, Texas and currently employs 276 full-time employees. The firm's segments include Domestic Life Insurance, International Life Insurance, Annuities and All Others. The firm is licensed to do business in all states and the District of Columbia, except for New York. The firm's products marketed include annuities, universal life insurance and traditional life insurance, which include both term and whole life products. The firm markets and distributes its domestic products primarily through independent national marketing organizations. Its international operations focus on foreign nationals in upper socioeconomic classes. The company offers a portfolio of individual whole life, universal life and term insurance plans, and annuities, including supplementary riders. Its life products provide protection for the life of the insured. Its product offerings include universal life insurance, interest-sensitive whole life and traditional products, such as term insurance coverage."
ceo,Mr. Ross Moody
sector,Financial Services
country,US
fullTimeEmployees,287
phone,15127190143
address,PO Box 209080
city,Austin
state,TEXAS
zip,78759
dcfDiff,
dcf,-2955.75
image,https://financialmodelingprep.com/image-stock/NWLI.png
ipoDate,1966-09-16
defaultImage,False
