,0
symbol,TSI
price,5.63
beta,0.3522
volAvg,82955
mktCap,268811104
lastDiv,0.38
range,3.89-6.01
changes,-0.08
companyName,TCW Strategic Income Fund Inc
currency,USD
cik,
isin,US8723401043
cusip,872340104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.tcw.com/en/Funds/Closed_End_Funds/TSI_Fund
description,"TCW Strategic Income Fund, Inc. is a diversified, closed-end investment management company. The Fund's investment objective is to seek a total return consisted of current income and capital appreciation by investing in a range of securities, including convertible securities, marketable equity securities, investment-grade debt securities, high-yield debt securities, securities issued or guaranteed by the United States Government, its agencies and instrumentalities (the United States Government Securities), repurchase agreements, mortgage related securities, asset-backed securities, money market securities, other securities and derivative instruments without limit believed by its investment advisor to be consistent with the Fund's investment objective. It invests in a range of industries, such as airlines, banks, beverages, biotechnology, chemicals, computers, diversified financial services and entertainment. TCW Investment Management Company LLC is the investment advisor to the Fund."
ceo,Mr. David DeVito
sector,Financial Services
country,US
fullTimeEmployees,
phone,12132440000
address,865 S Figueroa St Ste 1800
city,Los Angeles
state,CALIFORNIA
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/TSI.png
ipoDate,1987-02-26
defaultImage,False
