,0
symbol,MDRRP
price,13.31
beta,0.0
volAvg,652
mktCap,0
lastDiv,1.3719999999999999
range,10.25-22.0
changes,1.2
companyName,"Medalist Diversified REIT, Inc."
currency,USD
cik,
isin,
cusip,
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,REIT Diversified
website,http://www.medalistreit.com
description,
ceo,Mr. Thomas Edward Messier
sector,Real Estate
country,United States
fullTimeEmployees,
phone,804-344-4435
address,11 South 12th Street
city,Richmond
state,VA
zip,23219
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/MDRRP.jpg
ipoDate,
defaultImage,True
