,0
symbol,DCT
price,39.96
beta,0.745171
volAvg,671662
mktCap,5228086800
lastDiv,1.44
range,35.1-48.0
changes,-0.04
companyName,DCT Industrial Trust Inc
currency,USD
cik,0001604042
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REITs
website,http://www.dctindustrial.com
description,
ceo,None
sector,Real Estate
country,
fullTimeEmployees,
phone,
address,
city,
state,
zip,
dcfDiff,19.53
dcf,85.81
image,https://financialmodelingprep.com/image-stock/DCT.jpg
ipoDate,
defaultImage,True
