,0
symbol,YPF
price,4.57
beta,1.22807
volAvg,1164703
mktCap,1797440380
lastDiv,0.21962900000000002
range,2.25-12.14
changes,0.25
companyName,YPF Sociedad Anonima
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Integrated
website,http://www.ypf.com
description,
ceo,Mr. Sergio Pablo Antonio Affronti
sector,Energy
country,Argentina
fullTimeEmployees,
phone,54 11 5441 2000
address,Macacha GUeemes 515
city,Buenos Aires
state,
zip,C1106BKK
dcfDiff,47833.3
dcf,47846.2
image,https://financialmodelingprep.com/image-stock/YPF.jpg
ipoDate,
defaultImage,True
