,0
symbol,MOGU
price,2.695
beta,0.0
volAvg,524493
mktCap,292321248
lastDiv,0.0
range,0.88-6.85
changes,-0.075
companyName,Mogu Inc
currency,CNY
cik,0001743971
isin,US6080121006
cusip,608012100
exchange,NYSE
exchangeShortName,NYSE
industry,Internet Retail
website,http://www.mogu-inc.com
description,"Mogu, Inc. engages in the operation of an online fashion and lifestyle destination platform. The company is headquartered in Hangzhou, Zhejiang and currently employs 927 full-time employees. The firm enables its customers to purchase online fashion and lifestyle apparel items from its Website. The firm has developed an artificial intelligence-based online e-commerce platform that offers personalized fashion content in different formats, integrating social interactions between its users. The firm also provides relevant and multi-media content, such as live video broadcasts, short-form videos, photographs, and articles covering various topics, including fashion tips, brand fitting room, celebrity on-screen and street runways."
ceo,Mr. Qi Chen
sector,Consumer Cyclical
country,CN
fullTimeEmployees,927
phone,8657188867550
address,"Zheshang Wealth Center Building No. 1, No. 99 Gudun Road, Xihu District"
city,Hangzhou
state,ZHEJIANG
zip,310012
dcfDiff,
dcf,3.23
image,https://financialmodelingprep.com/image-stock/MOGU.png
ipoDate,2018-12-06
defaultImage,False
