,0
symbol,KRTX
price,95.1
beta,0.0
volAvg,182052
mktCap,2549307650
lastDiv,0.0
range,16.8-152.0
changes,-2.69
companyName,Karuna Therapeutics Inc
currency,USD
cik,0001771917
isin,US48576A1007
cusip,48576A100
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://karunatx.com/
description,"Karuna Therapeutics, Inc. operates as a clinical-stage biopharmaceutical company. The company is headquartered in Boston, Massachusetts and currently employs 17 full-time employees. The firm is focused on developing therapies to address disabling neuropsychiatric conditions. Its lead product candidate, KarXT, is an oral modulator of muscarinic receptors that are located both in the central nervous system (CNS) and various peripheral tissues. The company is initially developing KarXT, for the treatment of acute psychosis in patients with schizophrenia. The firm is developing a pipeline of therapeutic programs to address symptoms associated with schizophrenia and psychosis associated with Alzheimer’s disease (AD), as well as various forms of pain. KarXT is a combination of xanomeline and trospium."
ceo,Dr. Steven Paul
sector,Healthcare
country,US
fullTimeEmployees,19
phone,18574492244
address,33 Arch St Ste 3110
city,Boston
state,MASSACHUSETTS
zip,02110
dcfDiff,
dcf,92.7017
image,https://financialmodelingprep.com/image-stock/KRTX.png
ipoDate,2019-06-28
defaultImage,False
