,0
symbol,GNL
price,16.34
beta,1.12734
volAvg,374664
mktCap,1462145660
lastDiv,1.733
range,8.77-21.71
changes,0.45
companyName,Global Net Lease Inc
currency,USD
cik,0001526113
isin,US3793782018
cusip,379378201
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Office
website,http://globalnetlease.com/
description,"Global Net Lease, Inc. engages in the as a real estate investment services. The company is headquartered in New York City, New York and currently employs 1 full-time employees. The firm's business consists of owning, managing, operating, leasing, acquiring, investing in and disposing of real estate assets. The company owns and invests in commercial properties principally in the United States, the United Kingdom and continental Europe that are then leased to companies. The company was formed to primarily acquire a portfolio of commercial properties, with an emphasis on sale-leaseback transactions involving single tenant net-leased commercial properties. As of December 31, 2016, it owned 310 properties consisting of 22 million rentable square feet. As of December 31, 2016, its owned 310 properties, including 241 properties located in the United States and Puerto Rico, 43 properties located in the United Kingdom and 26 properties located across continental Europe. The company may also originate or acquire first mortgage loans secured by real estate. Its business is conducted through Global Net Lease Operating Partnership, L.P."
ceo,Mr. James Nelson
sector,Real Estate
country,US
fullTimeEmployees,1
phone,12124156500
address,"650 FIFTH AVE, 30TH FLOOR"
city,New York City
state,NEW YORK
zip,10019
dcfDiff,
dcf,18.4003
image,https://financialmodelingprep.com/image-stock/GNL.png
ipoDate,2015-06-02
defaultImage,False
