,0
symbol,JEMD
price,7.205
beta,0.506837
volAvg,41200
mktCap,102637384
lastDiv,0.4474999999999999
range,5.05-9.57
changes,0.045
companyName,Nuveen Emerging Markets Debt 2022 Target Term Fund
currency,
cik,
isin,US67077P1012
cusip,67077P101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,
description,
ceo,Cedric H. Antosiewicz
sector,Financial Services
country,US
fullTimeEmployees,
phone,13129178146
address,
city,Chicago
state,ILLINOIS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/JEMD.jpg
ipoDate,2017-09-27
defaultImage,True
